I,O,I_error,O_error,M1_error,M2_error,M3_error
5,5,-12.873498370975312,-0.4599400979967969,-1.563012708200044,0.6499913068495035,0.8717219296098682
5,5,-13.049915765071049,-0.5165236536778233,-1.586694414010448,0.6563130762297855,0.8798132699371726
5,5,-13.179621541775209,-0.5697625849693821,-1.6038365098591596,0.6631567766130091,0.8866778225017709
5,5,-13.26733816749158,-0.52643530564628,-1.6147700858951664,0.6687595645624871,0.8930808557376326
5,5,-13.29657515013212,-0.5258566702785128,-1.6175819364429582,0.6702019397663241,0.896550697439463
5,5,-13.290965563799745,-0.5781485483009394,-1.6164300722917218,0.6706443671011498,0.895835625054306
5,5,-13.247672677472028,-0.5943877550491337,-1.6122402884920257,0.6668888538138019,0.8908960139548576
5,5,-13.16735885510661,-0.6321733407622032,-1.602492607705904,0.6636959203233501,0.884525229952335
5,5,-13.058679943171644,-0.514129381861145,-1.5867784749005551,0.6582086561468233,0.8807715971425527
5,5,-12.914484120382365,-0.49335019535222013,-1.5692645512812518,0.6524858451164051,0.8739317456257202
5,5,-12.816608875475161,-0.46559329478702516,-1.557997967449975,0.6476140267177781,0.8681158075259932
5,5,-12.655724753775829,-0.4393860503253828,-1.535967069247829,0.6378483704666732,0.8556573180629304
5,5,-12.462123444330803,-0.3889239128109354,-1.5114586564954244,0.6275147093878838,0.8443738398530092
5,5,-12.242326633888634,-0.4237878853178456,-1.4846788350801254,0.6192095759277193,0.8326100614992955
5,5,-12.054593799373954,-0.43806494479972713,-1.4616881300404296,0.6128063457046138,0.820794235420673
5,5,-11.888605252252056,-0.31425087258140305,-1.4401453155145911,0.6033859631567813,0.81146369396383
5,5,-11.682026919259709,-0.25447436653246136,-1.4125809177349082,0.5900298871100866,0.7968022453406207
5,5,-11.438684052276024,-0.29243474915046086,-1.384002515608915,0.5792556231494003,0.7814436558871312
5,5,-11.21622182322822,-0.2573970337950495,-1.3559560716343682,0.5709346083442259,0.7700999276393036
5,5,-11.02052961543248,-0.234589044739983,-1.329904088080884,0.5618165890258797,0.7578445205045123
5,5,-10.804252918299406,-0.20493536433115,-1.302837576604981,0.5512627150788231,0.7421162717904245
5,5,-10.56304241214547,-0.121475165432825,-1.2744341762531985,0.5361427862911752,0.727027527708241
5,5,-10.331154342497875,-0.22125586902890593,-1.244987360263214,0.5271867040063747,0.7112464597881367
5,5,-10.108116356886583,-0.1660178147132516,-1.2164058927519044,0.5184140028389752,0.6993601291135096
5,5,-9.889208229045858,-0.07415819569174165,-1.1889857412447746,0.5071995612639051,0.6861783866476869
5,5,-9.670545532277972,-0.04060013420567277,-1.1630942469565664,0.4950196501822828,0.6712817954273645
5,5,-9.448687663842383,0.007507090031045216,-1.1360669919259205,0.4826808681645084,0.6551994557766282
5,5,-9.217512775177408,0.07198993346374216,-1.1057425847175133,0.47155704834577894,0.6416119355820611
5,5,-8.987149958790551,0.08705837894913238,-1.077007436891764,0.46316251790134044,0.6282816235506745
5,5,-8.798721390462635,0.11519941652203158,-1.0551383305023192,0.4539628987733413,0.6158483558722846
5,5,-8.59515867409542,0.10353805485408163,-1.0304384523421444,0.4417470891638632,0.5996836405751049
5,5,-8.393027570322642,0.1831361810465335,-1.0033306581533235,0.4311379442830878,0.586679052381299
5,5,-8.175031984293994,0.1838732188820149,-0.9767879453494894,0.4215531079696375,0.5736220127819502
5,5,-7.969544279962289,0.1984851645034107,-0.9533427166315673,0.41347814348649026,0.5606701502431065
5,5,-7.790470079741024,0.3006096114969008,-0.9306918782991698,0.4041458766078079,0.549107557143333
5,5,-7.598816012739183,0.4341747789465469,-0.9061330545267863,0.39243241724347966,0.5359745729161017
5,5,-7.3978606173657155,0.36851030491377834,-0.882105090262888,0.3824066725411315,0.5203717098583376
5,5,-7.192945440188211,0.42832521565781434,-0.8582047165116302,0.3723439860047303,0.5069022109149203
5,5,-7.020128501998732,0.5181179697132903,-0.8363239826970397,0.3660359171995479,0.4978327383346939
5,5,-6.8650044793985,0.607898143732009,-0.8166261744264627,0.35844615540072733,0.4873467762690379
5,5,-6.699593683219485,0.6620449571711404,-0.7967370093927117,0.3484638251986617,0.4745721653666554
5,5,-6.535242188109031,0.6936224336962473,-0.7780315462008864,0.33899506838510307,0.4620142331352019
5,5,-6.342722498211391,0.6940687731058963,-0.7541515656176432,0.330409423926351,0.45032863607921836
5,5,-6.179327818437949,0.661063602565175,-0.7328154917529972,0.32469720197829205,0.440315338077964
5,5,-6.049431910643424,0.6814976897543996,-0.7174599672659401,0.31843199019062884,0.43106305847135445
5,5,-5.883255599569839,0.7066302356971299,-0.6993916261936345,0.3074377378103621,0.4170901274913626
5,5,-5.746043342965466,0.7975536051674217,-0.68112871033055,0.3003208210967346,0.40736439415053965
5,5,-5.575847620075924,0.7821640402389667,-0.6603251327918783,0.2935316871781213,0.3980955559418587
5,5,-5.406407017663961,0.6466728781220556,-0.6406675033565565,0.28709579681920183,0.3863529784330035
5,5,-5.307147486303734,0.8128103219710132,-0.6293321066437627,0.2819526759336949,0.3778173704272974
5,5,-5.201183899222684,0.9880643430443357,-0.6150310500794289,0.2730813004925918,0.369256897255234
5,15,-5.0403603835165836,10.906214476110737,-0.5897288634422052,0.2621468835529941,0.3673356832509527
5,15,-4.890238041652893,10.971293292748097,-0.5611512601301881,0.22877699885244054,0.3795296323461485
5,15,-4.684220706051194,8.680923522337068,-0.5373999143702294,0.18635738527788592,0.3929788361334579
5,15,-4.720590902643869,5.197531632942118,-0.5410325070432846,0.16283075915620362,0.41159945150568256
5,15,-4.6585806061548265,3.7766820717534593,-0.5357200665168147,0.15657100750381403,0.40777053121687584
5,15,-4.569071821318852,3.568454792007447,-0.5231465789755939,0.15565877622709434,0.39755983068821427
5,15,-4.4178340258556155,3.7712784237760175,-0.5059652376857143,0.15375343868937646,0.3815876038422089
5,15,-4.263056236263454,4.136910932405106,-0.49031473701624395,0.14982034889488924,0.37039080264825786
5,15,-4.186776069106484,4.265908155590592,-0.48147197667147773,0.1465912660723876,0.3633561133882565
5,15,-4.098794088594849,4.459584742355176,-0.46970194724669934,0.14504022051650894,0.35487258111391073
5,15,-3.9796888982544427,4.682250828301621,-0.45779167610947025,0.14495995688531768,0.3413602456564234
5,15,-3.872728267541188,5.073939953236232,-0.4470548575838107,0.14346951224061485,0.33081402081668665
5,15,-3.812855148625802,5.277320528738054,-0.43895756828372,0.14113449193317604,0.3269298398003479
5,15,-3.7302108344876483,5.269218135914606,-0.42902602194761147,0.13870594568150277,0.3196931361826497
5,15,-3.639599136053894,5.17070192887339,-0.4207995257493418,0.13660898118182116,0.3111028680599369
5,15,-3.5531308320176986,5.270178879161492,-0.4110677536481746,0.13668878620166028,0.29984788250832817
5,15,-3.4756512598397507,5.6925607871856645,-0.400680937434281,0.13648105517023484,0.2929702853620614
5,15,-3.3903812261049797,5.766943303246997,-0.39302978724127696,0.13457304919239965,0.28677683043445346
5,15,-3.342149617438883,5.598465833936816,-0.387692145055077,0.13145944623226516,0.2824451403805841
5,15,-3.276554892673719,5.4989451392287645,-0.3787020941878605,0.12971887653973904,0.27364969560160246
5,15,-3.190697843116851,5.717933725459584,-0.36914643956081256,0.13037081362645467,0.2649935666335482
5,15,-3.084627909607958,5.882082858449088,-0.35947217432723466,0.12931075365811973,0.25679743677095973
5,15,-3.025901631530889,5.90685487421835,-0.352971949585963,0.12794073131219483,0.25190292967842237
5,15,-2.992013227382147,5.916798136020798,-0.34755486216428433,0.1252356813728161,0.24762190085348884
5,15,-2.922361111815583,5.785168397177651,-0.33960382885005513,0.12309558856736165,0.23891092773098688
5,15,-2.823788567116985,6.040165582697012,-0.33059069170724803,0.12422076497452433,0.2305675955227009
5,15,-2.773903112110684,6.205257548121663,-0.3254613657128296,0.12408737762150887,0.2263293039731152
5,15,-2.7586417827635463,6.261317882936089,-0.3219484274187214,0.12403993541227082,0.22508250659547324
5,15,-2.706075417638935,6.221359710641044,-0.3159283160335534,0.1209985599791509,0.2188759579561121
5,15,-2.6546614456165623,6.130131914493052,-0.3131393168388564,0.1189975222180665,0.21255906881664433
5,15,-2.564359917016291,5.958586015145553,-0.2998811163480505,0.11806113603332663,0.20534088210925255
5,15,-2.524534922732286,5.9390521662548,-0.29568632214837864,0.11789272162904141,0.20337946176737773
5,15,-2.4737588418086016,5.9171704804822856,-0.29142422206371166,0.11658164014604408,0.19884366478245755
5,15,-2.439880024810967,6.016761019705125,-0.2872238871122098,0.11473542846606655,0.19461979155673276
5,15,-2.382804589634909,6.015821598774815,-0.28039353172616377,0.11264005174949038,0.1867159402362781
5,15,-2.2914702524605257,6.026965847809516,-0.27031292342195984,0.11270181356051784,0.1794380676299861
5,15,-2.246334015489569,6.110441496034666,-0.26690326055851354,0.11287024926678751,0.1760737962831001
5,15,-2.2369337708414356,6.010852688570795,-0.26578413491728936,0.11210072013447386,0.17553379107400868
5,15,-2.217931025575857,5.981900209605223,-0.2618331948469759,0.10961444704649305,0.1734306456032671
5,15,-2.1608974120046387,5.757668150696556,-0.25492356510449826,0.10644104797514468,0.1666230917491756
5,15,-2.0918108913710745,5.61153647982443,-0.24836945372618374,0.10661334048441828,0.16069588127235418
5,15,-2.0523136853745427,5.627611942748684,-0.24454348277730703,0.106479786198837,0.15953667005609679
5,15,-2.042884647363337,5.870930598547517,-0.24314265541443214,0.1049571062699857,0.15780169487502527
5,15,-2.0068350321637647,5.677318319150478,-0.23693715848020835,0.10284594377054104,0.1544711766898078
5,15,-1.9568868086289486,5.6499120121215345,-0.2333971376396594,0.10246862190781048,0.14800453521027523
5,15,-1.9179298333883237,5.70967790709207,-0.2298662484720424,0.10390892137121416,0.1440237306024103
5,15,-1.914301073916925,6.081042792016115,-0.22892092864125813,0.10583154501087777,0.14279059284755596
5,15,-1.8648672624068352,6.181227828492883,-0.2229450992453597,0.10262422919006167,0.13952317470695236
5,15,-1.8158909612839427,5.784483068184349,-0.21864508946441125,0.09934547750338125,0.13633881883339938
5,15,-1.7953532591190688,5.793582693705002,-0.21627267511251602,0.10138493460087335,0.1317686211064109
5,15,-1.7735368781262597,6.018399293568617,-0.21249400082479208,0.10254502893051369,0.12845019828063636
5,15,-1.72658754590163,5.99772093528496,-0.20727224006153655,0.09973421541126896,0.1259266853751756
5,15,-1.7001696541122007,5.817886537121083,-0.20672895234213584,0.09690687528118612,0.1253167343849454
5,15,-1.6917829525062844,5.2402817628990395,-0.20145133220551487,0.09351567804702372,0.12668706416293918
5,15,-1.6447641173260124,5.072044692258602,-0.1973729608699622,0.09393873552138293,0.12001793772871594
5,15,-1.6171069129347524,5.416999280180846,-0.19567317752689228,0.09213359086779725,0.1159356467771398
5,15,-1.6173786722624683,5.487284616446274,-0.19498354763436454,0.09263416298019901,0.11819912011026823
5,15,-1.5963308766809785,5.10539776510705,-0.19043066525188956,0.09098901990360334,0.1181869891123058
5,15,-1.539380723312597,5.148740806999619,-0.18692211479844278,0.09162325670250233,0.11165502130323335
5,15,-1.540954059616305,5.297745207986244,-0.18683264692249918,0.09043017566798268,0.10880898740500955
5,15,-1.483663977030396,5.616719057344085,-0.1795408020098339,0.09028515070508232,0.1043757623308546
5,15,-1.4003930510242366,5.17393818322271,-0.17124051759729897,0.08790591599113773,0.09914586738253678
5,15,-1.4296088361517567,4.924998322072092,-0.17382572296258725,0.08687424396531429,0.1030155073114119
5,15,-1.4562724511398413,5.043209204702686,-0.17567261229097508,0.08825587065911265,0.1025591691177356
5,15,-1.428984215275598,5.121358241064389,-0.1722175349808588,0.08575878286050462,0.09944943642141407
5,15,-1.3892874014063397,4.8971491134809995,-0.17005880058140005,0.08314051533682495,0.09854231397595647
5,15,-1.3683754305722537,4.752054361057915,-0.1664733102292728,0.0838439760760457,0.09854472710801454
5,15,-1.4016685471898747,4.701384235084875,-0.16862483442899356,0.08491700458665324,0.10144764966435449
5,15,-1.3878537482788325,4.567608212826066,-0.16675177724200074,0.08191459173762632,0.09785486852195996
5,15,-1.3315615780346821,4.9755351866879,-0.16349569490930488,0.08196208728945249,0.09086097141358102
5,15,-1.2908641304093944,4.75314230418647,-0.15815053964659326,0.08170244553970599,0.09090993408905201
5,15,-1.3371915441552753,4.683622068322942,-0.1605410396351742,0.08320160710709074,0.09566482092914053
5,15,-1.3322641257763053,4.937349416458664,-0.16244991805518616,0.08398911516335174,0.09099017900907347
5,15,-1.3218568274919082,5.2110573756509115,-0.16305037702359293,0.0840400721727066,0.08863513508416188
5,15,-1.3035173894379488,4.927681742614883,-0.15822310566469716,0.08156137452115025,0.09008615281815491
5,15,-1.2716934970878908,4.751685628110961,-0.15346843563393514,0.08173331087303386,0.08896505322119097
5,15,-1.2563697980034263,4.659627827871146,-0.15408439288271525,0.08077088352168336,0.08784864731131703
5,15,-1.2621406060050253,4.6881502191622335,-0.15467117001086023,0.07998401021995863,0.08582293605571284
5,15,-1.248981704567921,4.797695290740849,-0.15133409003913906,0.07872281720045118,0.08350031004448355
5,15,-1.2063797703185095,4.64163534996753,-0.14671275742093765,0.07811581796146212,0.08242177361195102
5,15,-1.168472577698715,4.598311099783071,-0.14406185922084358,0.07823832159385272,0.08032225460836034
5,15,-1.2055471436403327,4.662631531181596,-0.1475719138684473,0.07889960616578685,0.0830008453167308
5,15,-1.1731354876660616,4.797402170427109,-0.14307414423707032,0.07737827137281048,0.0762748949407035
5,15,-1.0994243719554486,4.7027472345972505,-0.13683794503826502,0.07480641455911961,0.07051711690087958
5,15,-1.0964061984324838,4.588912217278574,-0.13593361489571676,0.07623891257154691,0.07288164189865487
5,15,-1.1311361651367768,4.671596042417535,-0.137829784874767,0.07789668766176014,0.0757467182139096
5,15,-1.1208271172934392,4.749795683635304,-0.13831150372800405,0.07699236321970265,0.07345709468519396
5,15,-1.1028277262487292,4.682747704626561,-0.13715882218720638,0.07460103687615889,0.07018057132074013
5,15,-1.075364092690335,4.6822950663832685,-0.1329707400770997,0.074172633526454,0.06935748698149147
5,15,-1.06783141700903,4.41060879606203,-0.13100092565039267,0.07381608470957358,0.0712520992922413
5,15,-1.078432498326066,4.405651440924844,-0.13203340408040315,0.07404453794135003,0.07228441643356642
5,15,-1.0728641473973672,4.363887775068603,-0.13296378409302728,0.0734356020255455,0.07031954137874896
5,15,-1.0746900035376532,4.490031705886,-0.1336411126401637,0.0727187155718489,0.06891875796515412
5,15,-1.0542367506170018,4.6323373852517715,-0.12908939608218695,0.0731120939938906,0.06646387818068888
5,15,-1.036388066820506,4.7707059048860625,-0.12993472920738153,0.07431648760478089,0.06644580517215376
5,15,-1.0343198639806097,4.577571996851807,-0.1289069453721885,0.07459427814820249,0.0672935826151701
5,15,-1.0754493328991828,4.880116122778242,-0.1328949909358471,0.07795885404724814,0.0680529592927514
5,15,-1.0491821525677612,4.844038459486866,-0.1300209447398974,0.07484932432548595,0.06445955020675659
5,15,-1.0277853291477852,4.681858509263211,-0.12911690766633588,0.07273319173139975,0.0640609429080074
5,15,-1.010412044967449,4.667406326182295,-0.1269005604450718,0.07294917409361737,0.06465750543531118
5,25,-1.0199800279891598,14.771439134580792,-0.20145167296619604,0.23744939305273471,-0.016634867312853296
5,25,-1.0153253388876822,15.731029299321134,-0.18425665284435427,0.21248254482737206,0.009244334158327427
5,25,-0.902126815145917,12.216974832723112,-0.14852539804635173,0.14376811089825509,0.036010283200700044
5,25,-0.9163806464076156,5.942257388681227,-0.11959123380694575,0.06800538566299191,0.06840673737361086
5,25,-0.8829030371975382,3.1879056946789603,-0.10725062670927626,0.03830248225867941,0.0767452156269482
5,25,-0.8012989789315412,3.2143112709089507,-0.09741490327615793,0.0382072628064548,0.06477976393259743
5,25,-0.7743037820810619,4.167987167734143,-0.09781835799753902,0.04970448355806481,0.056990885708407324
5,25,-0.7216220632696775,4.79152974055112,-0.09661813487798876,0.05454502537304805,0.05207137096815356
5,25,-0.7207054000793525,4.850764842767589,-0.09717450667876276,0.05239144514478128,0.05195955979725059
5,25,-0.7515793820799104,5.024169875398737,-0.09967095724530267,0.05533862076838831,0.05284916417693891
5,25,-0.7564628978641341,5.457033593105816,-0.10198749490968156,0.06088969849065681,0.04940899858996656
5,25,-0.7426477917682837,6.000017859028404,-0.10359854133839269,0.06547364181388211,0.0479562117528316
5,25,-0.7521652433244324,6.155981304761362,-0.10642258403683807,0.06407043027205586,0.04934100660653801
5,25,-0.7818772519939152,6.067474297609113,-0.10783439644245918,0.06407921764564148,0.05283718202272619
5,25,-0.7714840912925469,6.256478600153589,-0.10689971556791028,0.06779730857291537,0.04782282353316214
5,25,-0.7430806159999621,6.848497053891656,-0.10761224959316301,0.07334281626046128,0.04257121125339819
5,25,-0.737151229455983,6.864839762865639,-0.10825241235149868,0.07131926145651976,0.044151321800638355
5,25,-0.7686223708708866,6.643520735108755,-0.10994964961530884,0.06869039092690282,0.04879997828146565
5,25,-0.7713697702438251,6.808657802494697,-0.1093351393480061,0.07131235265424184,0.04827601746732996
5,25,-0.7460584510453527,6.817246687455249,-0.10763182121322479,0.07318910062406872,0.04277507818376086
5,25,-0.7378376091383636,7.2259834070755,-0.11004240716309921,0.076351855264535,0.04027662435126983
5,25,-0.7471709636532244,7.272919075580955,-0.11067705515369963,0.07420394487990775,0.044177728210545664
5,25,-0.7605878788632312,6.710287157524004,-0.10780268403295906,0.06941520483261601,0.04801921964942257
5,25,-0.752472863683983,6.664431792432616,-0.1070367441582547,0.07169073585632765,0.044766817311813034
5,25,-0.7515119341555092,7.312198903210636,-0.11180469847942415,0.07748969844134493,0.041297155442140854
5,25,-0.7607416381114662,7.515239212986334,-0.11356002759505918,0.07698845389852738,0.04275343033935558
5,25,-0.7615774835741993,7.264995742960338,-0.11001556062121959,0.07462473241308445,0.04592751371335552
5,25,-0.7525530620712102,6.919756839302057,-0.1096554895167387,0.07180299317981695,0.04625147350691289
5,25,-0.7758204868416447,6.923380843622795,-0.11197794647215142,0.07399355158924154,0.04559855242900873
5,25,-0.7534414064853898,7.380566796948695,-0.1112998658745375,0.07809850833192711,0.04122594394444651
5,25,-0.74254881906948,7.3860749914325545,-0.10935803879136691,0.07599214561798219,0.042812693370394395
5,25,-0.7306251902127636,6.967197852534444,-0.10668652703551901,0.07173204958605636,0.04389510793266438
5,25,-0.7384763352540764,6.772096278654441,-0.1080722492147198,0.07061354788144857,0.04264519373867304
5,25,-0.7462076062389658,7.0637140051252025,-0.10932737717084073,0.0752704350146714,0.042135167410188135
5,25,-0.7226439811153496,7.358411230231642,-0.10700751708643402,0.07794775225000991,0.038557248852660875
5,25,-0.6940182202245104,7.275148687771679,-0.10454950438932603,0.07480706408196727,0.03830430235655441
5,25,-0.7035783237723274,6.955652561079919,-0.10548777745471488,0.07139079032661556,0.04071277071847279
5,25,-0.7306383781865726,7.129309373487061,-0.1073343282497346,0.07485217171265203,0.03924978342294244
5,25,-0.7143608204674887,7.615712568944087,-0.10731210218458781,0.08028312237175374,0.035673891952994086
5,25,-0.6898182485373168,7.576177269488749,-0.10700828408516672,0.07959110900309611,0.03670236413491884
5,25,-0.719941389301356,7.353872098187928,-0.10850888665091418,0.07484299069580251,0.040962335561911145
5,25,-0.7132573752295164,7.133848025899084,-0.1053830174009775,0.07363301183017561,0.03897735537126373
5,25,-0.6742330990776342,7.040420670371912,-0.103120708848922,0.07512272396606517,0.033541488410590736
5,25,-0.6775854166045168,7.124671143344646,-0.10283732214331548,0.07575943620000405,0.03661915376568464
5,25,-0.6893354671503662,7.109527310918363,-0.10239090439538862,0.07266996365824381,0.038617612810701585
5,25,-0.7002476331113199,6.732228663964467,-0.10306676755974042,0.06936858301321511,0.03900110486220587
5,25,-0.7180129627674354,7.028177269806495,-0.10713583341319782,0.07510344266542152,0.03879758115922277
5,25,-0.7204860251916783,7.534350798993955,-0.10828570262629117,0.07953709015461007,0.03796815300108913
5,25,-0.7254845407125741,7.444915152262695,-0.10796089096055822,0.07629352777632295,0.041194157699423195
5,25,-0.7274273140780974,6.887648668307076,-0.10675795629313489,0.07101812085175488,0.043624852844923956
5,25,-0.7138638698400381,6.821712144982083,-0.1054830881362449,0.07081332518624152,0.038068434268367535
5,25,-0.7044121451985763,7.332477587225867,-0.1066191207283082,0.07761296757175873,0.03639757135911931
5,25,-0.6844418915002031,7.591900263235797,-0.10476729716524452,0.08000021548938646,0.03604162312319831
5,25,-0.7348911969710112,7.011143749969776,-0.1068069016046218,0.07199612714548083,0.043795334534780794
5,25,-0.7408615097369102,6.6828410155357325,-0.1076317588839405,0.06891684682920005,0.04277544064378441
5,25,-0.6967373290533514,6.5215365219770725,-0.10273865694756945,0.06988721973424114,0.038501414871978
5,25,-0.6863007541060524,6.620676805188008,-0.10063870524428514,0.07129717611660703,0.039612771019783166
5,25,-0.7010864055469446,6.675513782186535,-0.10172936992811477,0.07128339969275471,0.04189351603164965
5,25,-0.7165636310755357,6.626787834484663,-0.10393027535041349,0.0680300125805883,0.041244325397330306
5,25,-0.6960653367446952,6.737454611637961,-0.10369933306236462,0.07043943036970021,0.0380080793740466
5,25,-0.6924328823503423,6.949289130933483,-0.10384261312003318,0.07466401278843127,0.03695699562168292
5,25,-0.6998774376888388,7.1204727768378255,-0.10361316530194942,0.07314228079805118,0.03922142030251902
5,25,-0.6892574193356369,6.766314857406517,-0.10162787137897489,0.06942462916873926,0.03969295332751899
5,25,-0.6684139436881704,6.404516594789353,-0.09974743625221322,0.06945046717407441,0.03795282633387853
5,25,-0.680348186458974,6.586113263576895,-0.09988237849968878,0.071110001934097,0.03629714505390058
5,25,-0.6645255740198746,6.649756057498589,-0.0972088332161069,0.06913268701803765,0.035947004252426806
5,25,-0.6469955853850609,6.15993331584394,-0.09581021260080907,0.06399907822164248,0.03796423868657878
5,25,-0.6813269820688364,5.98270353173492,-0.09891618609525565,0.06446673453422017,0.04236791708858095
5,25,-0.700259125662833,6.2080744398985885,-0.09969242432836678,0.06768637566433633,0.03935439596238943
5,25,-0.6926712361658751,6.970533688095131,-0.10230651968593363,0.07306703592109014,0.03599770277670861
5,25,-0.6526265986725743,7.246757690238667,-0.10122386644266879,0.07409005829228575,0.03424084727727189
5,25,-0.6880291230105309,6.7961437193096685,-0.10279934910023397,0.07020732061957882,0.03981329691404473
5,25,-0.6884800813283318,6.676313513363912,-0.10150409114038839,0.07167501141765979,0.037182872090848196
5,25,-0.6616471214383592,6.996158894502003,-0.09948857896154317,0.07460053418028335,0.03285660962471071
5,25,-0.6412585746036923,6.679289345870252,-0.09670296733269679,0.06953133290955081,0.03377576158108303
5,25,-0.6541931483008216,6.4062774802814175,-0.09795643948203864,0.06600759658322032,0.03779399625726482
5,25,-0.6910343294335703,6.083897980723041,-0.09831603122740523,0.06578301289035882,0.041703022552766866
5,25,-0.6974320590613079,6.386150263592899,-0.09948242676992142,0.06917096174978386,0.03954794505191056
