I,O,Inclination,Orientation,Error_I,Error_O
5,345,5.469688554646627,352.1695881320682,-0.46968855464662695,-7.169588132068213
5,345,5.446751912196424,352.0949670045629,-0.4467519121964241,-7.094967004562875
5,345,5.4009578940617615,351.7068712178113,-0.4009578940617615,-6.706871217811283
5,345,5.395950168252187,351.83169608867814,-0.3959501682521873,-6.831696088678143
5,345,5.407545031837914,352.6918853675904,-0.40754503183791435,-7.691885367590373
5,355,5.422037357563815,352.50078841778856,-0.42203735756381544,2.4992115822114442
5,355,5.452104141912773,351.7646755953198,-0.45210414191277337,3.2353244046802274
5,355,5.429355941444836,356.52961707674194,-0.429355941444836,-1.5296170767419426
5,355,5.665121593223014,2.5600268524423537,-0.6651215932230139,352.4399731475576
5,355,5.821617954860759,5.371307552865659,-0.8216179548607592,349.6286924471343
5,355,5.819237471998745,4.829873773398797,-0.8192374719987452,350.1701262266012
5,355,5.761096774745177,3.77210747505012,-0.7610967747451767,351.2278925249499
5,355,5.753193251373053,3.6120482536122647,-0.7531932513730526,351.3879517463877
5,355,5.692594006366602,3.009894492812601,-0.6925940063666021,351.9901055071874
5,355,5.70081571386354,2.6460490659943448,-0.7008157138635402,352.35395093400564
5,355,5.709345675978015,2.471732060147878,-0.7093456759780148,352.5282679398521
5,355,5.659402938320924,2.218329408551525,-0.6594029383209241,352.78167059144846
5,355,5.629719250614574,1.7253209250113808,-0.6297192506145741,353.2746790749886
5,355,5.644175831901323,1.4100093183413709,-0.6441758319013227,353.5899906816586
5,355,5.563926055606448,1.527436857029729,-0.5639260556064478,353.4725631429703
5,355,5.546856571387166,1.077134749417603,-0.546856571387166,353.9228652505824
5,355,5.600512675532363,0.9836260223018756,-0.6005126755323626,354.01637397769815
5,355,5.558998646157667,0.9599892053793674,-0.5589986461576668,354.0400107946206
5,355,5.521987478357082,0.2016125781302194,-0.5219874783570821,354.7983874218698
5,355,5.570605150421558,0.5084088450607458,-0.5706051504215583,354.4915911549393
5,355,5.535689791846013,0.8053652895382821,-0.5356897918460133,354.19463471046174
5,355,5.542961241977455,0.6869468304256869,-0.542961241977455,354.3130531695743
5,355,5.577538062306961,0.6196345929685868,-0.577538062306961,354.38036540703143
5,355,5.548880212698395,359.81900561689724,-0.5488802126983954,-4.819005616897243
5,355,5.560112809211315,359.87582015944594,-0.560112809211315,-4.8758201594459365
5,355,5.519289980782691,0.3840965198051086,-0.5192899807826912,354.6159034801949
5,355,5.503524084440768,0.1497432801768579,-0.5035240844407678,354.85025671982316
5,355,5.539545054565877,359.5923235027922,-0.5395450545658766,-4.592323502792226
5,355,5.534351363983521,359.9813573129384,-0.5343513639835207,-4.981357312938428
5,355,5.511098693083118,359.7816655534889,-0.5110986930831176,-4.781665553488892
5,355,5.516530528817127,0.2197380609824875,-0.5165305288171274,354.7802619390175
5,355,5.507274193461704,359.8169223694553,-0.5072741934617042,-4.8169223694553125
5,355,5.4874058956813485,359.51541252290605,-0.4874058956813485,-4.515412522906047
5,355,5.582746927179395,359.66948450175283,-0.5827469271793948,-4.669484501752834
5,355,5.598240512865046,359.7849761924554,-0.5982405128650461,-4.784976192455417
5,355,5.528075492091984,359.9917859297469,-0.5280754920919843,-4.991785929746925
5,355,5.510057336660983,359.4601496733008,-0.5100573366609833,-4.460149673300805
5,355,5.528248039494897,359.84551578958093,-0.5282480394948967,-4.845515789580929
5,355,5.507934600795195,0.3463753813831739,-0.5079346007951946,354.65362461861685
5,355,5.52042406332014,0.0793221518508432,-0.5204240633201396,354.9206778481492
5,355,5.552533920905055,359.81091777289583,-0.5525339209050548,-4.810917772895834
5,355,5.492586393518112,0.0693836315167418,-0.4925863935181116,354.93061636848324
5,355,5.495591235032286,0.0798574109286446,-0.4955912350322862,354.92014258907136
5,355,5.525570443065663,0.1823124668279783,-0.5255704430656634,354.81768753317203
5,355,5.525096672225774,0.148789434660953,-0.5250966722257742,354.85121056533904
5,355,5.484323843807529,359.78789271168364,-0.4843238438075286,-4.787892711683639
5,355,5.491691057861986,359.9176296866558,-0.49169105786198575,-4.9176296866558005
5,355,5.482363942176184,0.3742425271164794,-0.4823639421761836,354.6257574728835
5,355,5.510482464740924,0.16085045566232,-0.5104824647409236,354.83914954433766
5,355,5.521312647848523,359.91122126975694,-0.5213126478485233,-4.911221269756936
5,355,5.480637684593416,359.815909385717,-0.4806376845934164,-4.8159093857170205
5,355,5.490329353503225,0.0676850193498843,-0.49032935350322493,354.9323149806501
5,355,5.539352803241143,0.4138622206170852,-0.539352803241143,354.5861377793829
5,355,5.516388359363283,0.2345213246400022,-0.5163883593632832,354.76547867536
5,355,5.4879156610329405,359.61648233472414,-0.4879156610329405,-4.6164823347241395
5,355,5.523182590708703,359.7935290303462,-0.5231825907087027,-4.793529030346178
5,355,5.494981214005195,0.4306940890927986,-0.494981214005195,354.5693059109072
5,355,5.482571473152947,0.1455665856951479,-0.48257147315294713,354.8544334143049
5,355,5.5119771619458025,359.84989787803454,-0.5119771619458025,-4.84989787803454
5,355,5.490614698912969,0.0694466791965315,-0.49061469891296916,354.9305533208035
5,355,5.463999862689957,0.1081985830390626,-0.4639998626899571,354.89180141696096
5,355,5.528865056343134,0.5007205676212528,-0.5288650563431343,354.4992794323787
5,355,5.5427591220472925,0.7436637285827554,-0.5427591220472925,354.25633627141724
5,355,5.506703845660737,0.3775132150160072,-0.5067038456607369,354.622486784984
5,355,5.537477473732835,0.1291490753915576,-0.5374774737328352,354.8708509246084
5,355,5.532870517737825,0.3369177686272244,-0.532870517737825,354.66308223137275
5,355,5.528865340140758,0.7842745497096646,-0.5288653401407579,354.21572545029034
5,355,5.516426399183691,0.6498749647501739,-0.5164263991836906,354.35012503524985
5,355,5.511478442254991,0.4112751308742295,-0.5114784422549912,354.58872486912577
5,355,5.53347709963798,0.3881482105821717,-0.5334770996379801,354.6118517894178
5,355,5.509825595744864,0.4827255854724656,-0.5098255957448643,354.51727441452755
5,355,5.54368977882188,0.5790261112930268,-0.5436897788218804,354.42097388870695
5,355,5.563760660946399,0.7254714487164434,-0.5637606609463992,354.27452855128354
5,355,5.48170037490952,0.5180959470909126,-0.48170037490952033,354.4819040529091
5,355,5.525638051237773,0.2608165125073139,-0.525638051237773,354.7391834874927
5,355,5.535666155533005,0.6788321596947157,-0.5356661555330051,354.3211678403053
5,355,5.478135080688928,0.3045544364570185,-0.4781350806889284,354.695445563543
5,355,5.498761600236753,0.3403295519060444,-0.49876160023675276,354.65967044809395
5,355,5.477334623783492,0.5329945055814528,-0.47733462378349234,354.4670054944186
5,355,5.468701761490987,359.9931856797663,-0.46870176149098697,-4.993185679766327
5,355,5.494731478305369,0.5779504523948271,-0.49473147830536934,354.4220495476052
5,355,5.461226182169443,1.2042963721909792,-0.461226182169443,353.795703627809
5,355,5.4588272893669085,0.5301968235311717,-0.45882728936690853,354.4698031764688
5,355,5.469297069962502,0.5224085901024185,-0.46929706996250165,354.47759140989757
5,355,5.484434075377703,0.8307981451353476,-0.48443407537770344,354.16920185486464
5,355,5.506411268994708,0.3994409195244839,-0.5064112689947082,354.60055908047553
5,355,5.5268484476910285,0.7421338314659958,-0.5268484476910285,354.257866168534
5,355,5.425725148208749,0.7759733253085392,-0.4257251482087492,354.22402667469146
5,355,5.457084190855333,0.8626137996462738,-0.45708419085533336,354.1373862003537
5,355,5.514645168946671,1.1004960516994902,-0.5146451689466707,353.8995039483005
5,355,5.493649665107923,1.0013984014801915,-0.49364966510792296,353.9986015985198
5,355,5.508974785221114,0.4869784320405352,-0.5089747852211142,354.51302156795947
5,355,5.500695482028566,0.7949125571942894,-0.5006954820285658,354.20508744280573
5,355,5.47427005584671,1.0066312862392883,-0.4742700558467101,353.99336871376073
5,355,5.526528541776818,0.5002886953901414,-0.526528541776818,354.49971130460983
5,355,5.523757026200528,0.4348726390963436,-0.5237570262005278,354.56512736090366
5,355,5.474798167057124,0.4093097369373968,-0.4747981670571244,354.5906902630626
5,355,5.486962478475249,0.8357244913201206,-0.48696247847524887,354.1642755086799
5,355,5.548534672582214,0.8468506081104055,-0.548534672582214,354.1531493918896
5,355,5.557453992158294,0.1553145639717565,-0.5574539921582939,354.84468543602827
10,5,5.558945220627775,0.3719894787795935,4.441054779372225,4.628010521220406
10,5,5.516701262260485,0.649528132460089,4.483298737739515,4.350471867539911
10,5,5.805550385028775,0.512396402227506,4.194449614971225,4.487603597772494
10,5,6.458136869560743,0.6971567411989471,3.541863130439257,4.302843258801053
10,5,7.475212646014518,0.724252594383902,2.5247873539854817,4.275747405616098
10,5,8.616591630723546,2.2018544592364,1.383408369276454,2.7981455407636
10,5,9.96286688014608,5.056338688050489,0.03713311985391954,-0.056338688050488805
10,5,11.05995507381247,7.085513968270154,-1.0599550738124695,-2.0855139682701536
10,5,11.76308283432654,8.367472228085106,-1.7630828343265392,-3.3674722280851057
10,5,12.102402237433887,8.869899684220272,-2.1024022374338873,-3.8698996842202718
10,5,11.973662996138918,9.355189151805646,-1.973662996138918,-4.3551891518056465
10,5,11.88149511818601,8.83763168117279,-1.8814951181860096,-3.8376316811727893
10,5,11.713164018674515,8.576125036695158,-1.7131640186745152,-3.5761250366951582
10,5,11.443614360631244,8.714334744695051,-1.4436143606312442,-3.7143347446950514
10,5,11.162210912385888,8.489194093967424,-1.1622109123858877,-3.4891940939674235
10,5,10.996967739469303,8.599220598727646,-0.9969677394693033,-3.599220598727646
10,5,10.851356287124286,8.3652125149803,-0.8513562871242861,-3.3652125149803
10,5,10.728965350632,8.31064579597496,-0.7289653506320004,-3.31064579597496
10,5,10.629418551993773,8.26199484626507,-0.6294185519937727,-3.26199484626507
10,5,10.487064042083611,8.300532121857618,-0.4870640420836114,-3.300532121857618
10,5,10.333485518556666,7.841519103125413,-0.33348551855666564,-2.841519103125413
10,5,10.286890646994506,7.736029856963007,-0.2868906469945056,-2.7360298569630066
10,5,10.220149756167968,7.799756613155075,-0.2201497561679684,-2.7997566131550746
10,5,10.187402761670109,7.921334431837592,-0.18740276167010883,-2.9213344318375922
10,5,10.13499738607968,7.874654973159352,-0.13499738607968048,-2.874654973159352
10,5,10.061309691618831,7.425984752923073,-0.06130969161883115,-2.425984752923073
10,5,10.023899833477088,7.3798237185531645,-0.02389983347708835,-2.3798237185531645
10,5,9.995261212199324,7.241435562341817,0.0047387878006759365,-2.2414355623418167
10,5,9.99887357673203,7.617671695980997,0.001126423267969301,-2.617671695980997
10,5,9.969494877216093,7.335122813734207,0.030505122783907268,-2.3351228137342073
10,5,9.958115663247955,6.613739942721026,0.041884336752044504,-1.6137399427210264
10,5,9.889951857467,6.801058494499515,0.11004814253299955,-1.8010584944995154
10,5,9.85888922350388,7.255165971107984,0.14111077649612014,-2.255165971107984
10,5,9.92054191150748,7.149310287206075,0.07945808849252067,-2.1493102872060748
10,5,9.912645575830457,7.175206694716204,0.08735442416954342,-2.175206694716204
10,5,9.83875510113984,6.907032050455965,0.16124489886015958,-1.9070320504559648
10,5,9.904005547570142,6.88130268574753,0.09599445242985816,-1.8813026857475297
10,5,9.879630661918586,7.373081785415346,0.1203693380814137,-2.373081785415346
10,5,9.839724256948951,7.2077942956904915,0.16027574305104864,-2.2077942956904915
10,5,9.90358669249676,7.013267867783018,0.09641330750324073,-2.013267867783018
10,5,9.887500491021123,7.1043951563244265,0.1124995089788765,-2.1043951563244265
10,5,9.8178946471448,7.156862727566932,0.18210535285519924,-2.1568627275669323
10,5,9.856036317011965,7.119791388129209,0.1439636829880353,-2.119791388129209
10,5,9.855333962904716,7.4012795638518,0.14466603709528414,-2.4012795638517996
10,5,9.86020032001312,7.218771994946896,0.13979967998687926,-2.218771994946896
10,5,9.894812675812547,7.215145026950892,0.1051873241874528,-2.215145026950892
10,5,9.88340181462313,7.481752891980965,0.11659818537686917,-2.481752891980965
10,5,9.863475177459252,7.231118595748162,0.13652482254074805,-2.2311185957481623
10,5,9.90812083629071,6.991126694385169,0.09187916370929017,-1.9911266943851693
10,5,9.90009416606772,7.176762083818729,0.09990583393227936,-2.176762083818729
10,5,9.911929264854532,7.212122678326649,0.08807073514546815,-2.212122678326649
10,5,9.908014772054978,7.292183614827909,0.09198522794502217,-2.292183614827909
10,5,9.932522996785003,7.2470951820631555,0.0674770032149965,-2.2470951820631555
10,5,9.938809925482598,6.9507153614907455,0.06119007451740188,-1.9507153614907455
10,5,9.951044538010713,6.966003100725548,0.04895546198928713,-1.9660031007255476
10,5,9.951714445637434,7.33026918982998,0.04828555436256643,-2.3302691898299797
10,5,9.909583644159706,7.429125673842163,0.0904163558402935,-2.4291256738421634
10,5,9.934574572103177,7.390702594532387,0.06542542789682315,-2.390702594532387
10,5,9.95787334940516,6.99539464319588,0.04212665059483989,-1.9953946431958798
10,5,9.922237346408007,7.038383303886608,0.07776265359199286,-2.038383303886608
10,5,9.90954657411769,7.470815206957276,0.09045342588231087,-2.470815206957276
10,5,9.98589049181458,7.203700795500468,0.014109508185420339,-2.2037007955004677
10,5,10.039545965904432,7.232365944888527,-0.03954596590443238,-2.232365944888527
10,5,9.9767125168071,7.070248961351877,0.023287483192900638,-2.0702489613518766
10,5,10.004795203409,6.999016963500278,-0.004795203408999527,-1.999016963500278
10,5,10.007442383975055,7.208583311800928,-0.007442383975055478,-2.208583311800928
10,5,10.009304591550702,7.286873956456593,-0.009304591550701957,-2.286873956456593
10,5,10.043176305439893,6.915734622087481,-0.043176305439892815,-1.9157346220874807
10,5,10.069446725064315,7.227157495289221,-0.06944672506431537,-2.2271574952892212
10,5,9.978039546040712,7.318366571638022,0.021960453959287918,-2.3183665716380224
10,5,9.974325011630732,7.357288201751388,0.025674988369267737,-2.3572882017513876
10,5,10.030201885821986,7.408613929780488,-0.030201885821986352,-2.408613929780488
10,5,10.062271658803308,7.310853002270283,-0.06227165880330787,-2.3108530022702833
10,5,10.06074224323161,7.505150549762635,-0.06074224323161026,-2.505150549762635
10,5,9.992706466511132,7.287903726770354,0.007293533488867965,-2.287903726770354
10,5,10.04155079320777,7.352283371703229,-0.04155079320777055,-2.352283371703229
10,5,10.06332605139044,7.779870189507407,-0.06332605139044034,-2.779870189507407
10,5,10.043507052979134,7.898750576137427,-0.04350705297913393,-2.8987505761374273
10,5,10.088775072905642,7.760575846119624,-0.08877507290564246,-2.7605758461196244
10,5,10.038934509956606,7.4581715380059554,-0.03893450995660608,-2.4581715380059554
10,5,10.020675802061712,7.509916504323336,-0.020675802061711934,-2.5099165043233356
10,5,10.042927674880996,7.789336735625582,-0.042927674880996136,-2.7893367356255823
10,5,10.04860778844169,7.733209088476086,-0.04860778844168934,-2.7332090884760856
10,5,10.091777064791737,7.587184254707811,-0.09177706479173686,-2.587184254707811
10,5,10.081020654797856,7.402840375371301,-0.08102065479785558,-2.4028403753713006
10,5,10.07708828093585,7.298636032967938,-0.0770882809358504,-2.298636032967938
10,5,10.085541262808292,7.605040050447617,-0.08554126280829166,-2.6050400504476174
10,5,10.069055902773451,7.626905905928866,-0.0690559027734512,-2.626905905928866
10,5,10.096029761875386,7.577286308910325,-0.09602976187538559,-2.577286308910325
10,5,10.117060010305668,7.282141582691588,-0.11706001030566782,-2.2821415826915876
10,5,10.087532033871517,7.13337034277628,-0.08753203387151665,-2.1333703427762796
10,5,10.098203847563145,7.060994242573389,-0.09820384756314482,-2.060994242573389
10,5,10.108013634030131,7.376472850762485,-0.1080136340301312,-2.376472850762485
10,5,10.084864053448094,7.475363194155956,-0.08486405344809356,-2.475363194155956
10,5,10.135746423610312,7.202536917649783,-0.1357464236103123,-2.202536917649783
10,5,10.143523998149886,7.076606821289685,-0.14352399814988637,-2.076606821289685
10,5,10.108586609706531,7.218120514803869,-0.10858660970653133,-2.2181205148038687
10,5,10.108937923289918,7.422624049790715,-0.10893792328991836,-2.4226240497907154
10,5,10.143747784610484,7.184852710171756,-0.14374778461048443,-2.1848527101717563
10,5,10.156113247922324,7.290101167206576,-0.15611324792232395,-2.2901011672065756
10,15,10.127381598050343,7.008297043820781,-0.12738159805034321,7.991702956179219
10,15,10.132131158939885,7.093591745708013,-0.13213115893988459,7.906408254291987
10,15,10.21350111110256,9.7015117101124,-0.21350111110256087,5.298488289887599
10,15,10.164286390609304,12.493695125633296,-0.16428639060930372,2.5063048743667036
10,15,10.601780272414434,17.317277344336933,-0.6017802724144339,-2.317277344336933
10,15,10.58979438058848,19.843779369430536,-0.5897943805884793,-4.8437793694305356
10,15,10.700429937058184,20.451559334389028,-0.7004299370581837,-5.451559334389028
10,15,10.587136315267196,20.72196650145411,-0.5871363152671965,-5.721966501454109
10,15,10.475308532944984,19.990789649070692,-0.4753085329449842,-4.990789649070692
10,15,10.559286125727082,19.097043540912487,-0.5592861257270823,-4.0970435409124875
10,15,10.498992884191487,18.58788698211137,-0.49899288419148746,-3.587886982111371
10,15,10.451331352970518,18.273451350163658,-0.4513313529705183,-3.2734513501636577
10,15,10.482436346270797,18.00895268298493,-0.4824363462707968,-3.00895268298493
10,15,10.437335307880296,17.802284701527427,-0.4373353078802964,-2.8022847015274266
10,15,10.372815542748414,17.16708626103821,-0.37281554274841433,-2.167086261038211
10,15,10.419082395367417,17.03937187592014,-0.41908239536741654,-2.039371875920139
10,15,10.41091380534248,17.15491162107033,-0.4109138053424797,-2.1549116210703296
10,15,10.400125790405502,16.914481802555464,-0.400125790405502,-1.9144818025554642
10,15,10.426819314585646,16.800060646006308,-0.4268193145856465,-1.8000606460063082
10,15,10.358880697866594,16.685650610793026,-0.35888069786659393,-1.6856506107930258
10,15,10.364577911516674,16.377306236818413,-0.3645779115166743,-1.3773062368184128
10,15,10.404866112636284,16.312053418689047,-0.40486611263628447,-1.3120534186890467
10,15,10.401874436119233,16.44627963553071,-0.40187443611923257,-1.4462796355307113
10,15,10.355316661610187,16.40080769761678,-0.35531666161018727,-1.4008076976167807
10,15,10.340202063597935,16.17404221166307,-0.3402020635979355,-1.174042211663071
10,15,10.306601140266164,16.055330004759032,-0.3066011402661637,-1.055330004759032
10,15,10.36875264728028,16.3099690174372,-0.3687526472802798,-1.3099690174372007
10,15,10.380741679841872,16.365887489710943,-0.3807416798418721,-1.3658874897109428
10,15,10.36078413884582,16.17497724028917,-0.36078413884582083,-1.17497724028917
10,15,10.29709755733136,15.828590437980974,-0.29709755733136056,-0.8285904379809743
10,15,10.305621411705712,15.70522546182866,-0.30562141170571167,-0.7052254618286593
10,15,10.346939550758492,15.925495719878002,-0.34693955075849203,-0.9254957198780023
10,15,10.331596508816949,16.090367242352055,-0.3315965088169488,-1.0903672423520554
10,15,10.319909944279187,15.677710526578716,-0.3199099442791873,-0.677710526578716
10,15,10.301015597770556,15.488510584980398,-0.3010155977705562,-0.4885105849803981
10,15,10.341246518009363,15.481734630579044,-0.34124651800936334,-0.4817346305790444
10,15,10.37161972449336,15.776517039686077,-0.37161972449336034,-0.7765170396860768
10,15,10.31244747355396,15.967174408886835,-0.3124474735539593,-0.9671744088868355
10,15,10.251334486742492,15.615577729245697,-0.2513344867424916,-0.6155777292456968
10,15,10.345962823348756,15.66367420011435,-0.3459628233487564,-0.6636742001143503
10,15,10.36148873738204,15.99522618033922,-0.36148873738203946,-0.9952261803392197
10,15,10.345377711669054,16.021394558274043,-0.3453777116690535,-1.021394558274043
10,15,10.384919664291294,16.055803339123056,-0.384919664291294,-1.055803339123056
10,15,10.339632688816,15.771916588628525,-0.33963268881599973,-0.7719165886285246
10,15,10.337630445211047,15.927529693473138,-0.33763044521104746,-0.9275296934731383
10,15,10.378126104730294,16.08632618558825,-0.37812610473029373,-1.0863261855882484
10,15,10.36596411860187,16.23590964102875,-0.3659641186018696,-1.2359096410287513
10,15,10.349317422145942,16.03842583583605,-0.3493174221459423,-1.0384258358360512
10,15,10.348708102971772,15.888168191956336,-0.3487081029717718,-0.8881681919563356
10,15,10.341498347390312,15.881271103234178,-0.3414983473903117,-0.8812711032341785
10,15,10.367747606902466,16.01326041056154,-0.36774760690246566,-1.0132604105615393
10,15,10.38236865811944,16.134403201620195,-0.38236865811943943,-1.134403201620195
10,15,10.392466898550635,16.096032647763014,-0.39246689855063543,-1.096032647763014
10,15,10.331260812506478,15.651165384102269,-0.33126081250647843,-0.6511653841022689
10,15,10.355525784911858,15.678776121073687,-0.35552578491185827,-0.6787761210736871
10,15,10.380635346549893,15.916369029063494,-0.3806353465498926,-0.9163690290634943
10,15,10.345837483987731,16.09814738583792,-0.3458374839877312,-1.098147385837919
10,15,10.371348332543135,16.039446780250945,-0.3713483325431355,-1.0394467802509446
10,15,10.350616692394166,15.711865602511953,-0.3506166923941656,-0.7118656025119527
10,15,10.371682291866472,15.97877451350372,-0.37168229186647217,-0.9787745135037191
10,15,10.403921063902764,16.168599285792588,-0.4039210639027644,-1.1685992857925882
10,15,10.388891314140338,16.215716336976758,-0.38889131414033784,-1.215716336976758
10,15,10.382598375361257,16.049292312135762,-0.3825983753612565,-1.049292312135762
10,15,10.343654980635746,15.913452007980162,-0.34365498063574584,-0.9134520079801618
10,15,10.367777047437304,16.14696110894551,-0.3677770474373041,-1.1469611089455114
10,15,10.37789378515282,16.347418523808855,-0.37789378515281946,-1.3474185238088552
10,15,10.371890455909618,16.387274348272914,-0.3718904559096181,-1.3872743482729142
10,15,10.397006611740537,16.137338282399554,-0.39700661174053664,-1.1373382823995541
10,15,10.358426190487677,16.13602592421931,-0.3584261904876769,-1.136025924219311
10,15,10.36740933681115,16.030605021513104,-0.36740933681114996,-1.0306050215131037
10,15,10.407003471537871,16.27510835521516,-0.4070034715378714,-1.2751083552151599
10,15,10.39448605576798,16.306240677788864,-0.39448605576797924,-1.306240677788864
10,15,10.387478345800911,16.012583249534348,-0.38747834580091123,-1.012583249534348
10,15,10.390678641827003,15.806832303163622,-0.3906786418270034,-0.8068323031636222
10,15,10.371153742869012,15.91464360879692,-0.37115374286901215,-0.9146436087969203
10,15,10.357745717325349,16.126607501530252,-0.3577457173253489,-1.126607501530252
10,15,10.4044934823835,15.99350795185348,-0.4044934823835007,-0.9935079518534806
10,15,10.431045723370325,16.045443223035193,-0.43104572337032465,-1.0454432230351927
10,15,10.401128880293497,16.027069959690238,-0.4011288802934967,-1.0270699596902375
10,15,10.376909556127709,15.89456022864293,-0.3769095561277087,-0.8945602286429306
10,15,10.403053998822756,15.816257719348172,-0.40305399882275594,-0.8162577193481724
10,15,10.399106761540873,16.139119948311755,-0.39910676154087277,-1.1391199483117553
10,15,10.40526311579606,16.140392353753864,-0.40526311579606045,-1.1403923537538638
10,15,10.422816391747544,16.031523937540637,-0.4228163917475438,-1.031523937540637
10,15,10.374601479990575,15.83800371348704,-0.37460147999057547,-0.8380037134870406
10,15,10.37273740121848,15.925590182447811,-0.37273740121847965,-0.9255901824478112
10,15,10.378849057600236,16.49048190796393,-0.37884905760023635,-1.4904819079639289
10,15,10.375798752242654,16.335468379100803,-0.3757987522426536,-1.3354683791008028
10,15,10.399758969084012,16.13644891698927,-0.39975896908401154,-1.13644891698927
10,15,10.350538994626447,16.115423782448786,-0.3505389946264472,-1.1154237824487865
10,15,10.35081363479022,16.1173146584179,-0.3508136347902209,-1.1173146584179001
10,15,10.379019659789082,16.7371421038307,-0.3790196597890816,-1.7371421038306991
10,15,10.342442025903235,16.652833330808956,-0.34244202590323525,-1.6528333308089564
10,15,10.365802704990529,16.148060282450693,-0.3658027049905286,-1.1480602824506931
10,15,10.397685333002936,16.201367094121924,-0.3976853330029364,-1.2013670941219239
10,15,10.350452968152435,16.253972320982136,-0.3504529681524353,-1.253972320982136
10,15,10.346643817040704,16.52547216325635,-0.3466438170407038,-1.5254721632563495
10,15,10.35264069249154,16.55663954062059,-0.3526406924915406,-1.5566395406205906
10,15,10.36873569002658,16.177305053806588,-0.3687356900265808,-1.1773050538065881
10,15,10.350688645641792,16.150300399133354,-0.35068864564179236,-1.1503003991333536
10,25,10.377880897072682,16.291166035845997,-0.37788089707268213,8.708833964154003
10,25,10.406024492003969,16.389085395529086,-0.4060244920039686,8.610914604470914
10,25,10.36268591877737,18.85621842297201,-0.36268591877736966,6.14378157702799
10,25,10.34052988955504,22.891037016734817,-0.3405298895550395,2.108962983265183
10,25,10.560374919976502,26.81577854401113,-0.5603749199765016,-1.8157785440111311
10,25,10.634966126704132,29.67665840875701,-0.634966126704132,-4.67665840875701
10,25,10.574695229716948,30.344706105857195,-0.5746952297169479,-5.344706105857195
10,25,10.58562434438975,30.61149376852557,-0.5856243443897498,-5.61149376852557
10,25,10.535515241208744,29.92770642629681,-0.5355152412087438,-4.927706426296812
10,25,10.49752621050188,29.227263962552406,-0.4975262105018796,-4.227263962552406
10,25,10.48746590075871,28.604917840278457,-0.48746590075871055,-3.604917840278457
10,25,10.504510740035403,28.31441155159678,-0.5045107400354034,-3.3144115515967805
10,25,10.519335491820785,27.97122307720122,-0.5193354918207849,-2.97122307720122
10,25,10.461765995024129,27.332357134018967,-0.46176599502412863,-2.3323571340189666
10,25,10.425569673034875,27.02232550062297,-0.42556967303487525,-2.0223255006229692
10,25,10.430211366825652,26.507135805655533,-0.4302113668256524,-1.5071358056555333
10,25,10.515646144180495,26.549075203934464,-0.5156461441804954,-1.5490752039344642
10,25,10.474444764298504,26.4738345330928,-0.4744447642985037,-1.4738345330927984
10,25,10.442908503603594,25.83488146985821,-0.4429085036035936,-0.8348814698582103
10,25,10.463001547447346,25.668898750699885,-0.46300154744734634,-0.6688987506998849
10,25,10.44157435496906,25.56352676000243,-0.4415743549690596,-0.5635267600024285
10,25,10.448827911157036,25.639378123148383,-0.4488279111570357,-0.6393781231483828
10,25,10.47224379376797,25.28194644484826,-0.4722437937679693,-0.28194644484825915
10,25,10.45821280966021,24.89911050938629,-0.4582128096602105,0.10088949061371011
10,25,10.414706380935268,25.221153652955167,-0.414706380935268,-0.22115365295516654
10,25,10.398919157628354,25.1167058177596,-0.39891915762835417,-0.11670581775959832
10,25,10.482789110659748,25.082817747133323,-0.4827891106597484,-0.08281774713332268
10,25,10.45782799216494,25.22887534209471,-0.4578279921649404,-0.22887534209471028
10,25,10.429702467229893,24.901344459776197,-0.4297024672298928,0.09865554022380252
10,25,10.478353608902797,24.937872882447937,-0.4783536089027969,0.06212711755206257
10,25,10.432256079817856,24.93245604006321,-0.4322560798178561,0.06754395993678841
10,25,10.45294859381972,24.84935647122736,-0.45294859381971975,0.15064352877264042
10,25,10.444587676093564,24.802207730468933,-0.44458767609356364,0.19779226953106743
10,25,10.418422377611517,24.708129449482986,-0.4184223776115168,0.2918705505170145
10,25,10.417412924273036,24.76840623096824,-0.41741292427303556,0.2315937690317611
10,25,10.39242741068711,24.94285325460591,-0.3924274106871106,0.05714674539408904
10,25,10.425711479912623,24.99194422784051,-0.42571147991262315,0.008055772159490715
10,25,10.447440960841258,24.852215933279638,-0.4474409608412575,0.14778406672036226
10,25,10.410419430574004,24.821154375638148,-0.4104194305740041,0.17884562436185192
10,25,10.444482413842294,24.786142545091945,-0.4444824138422945,0.2138574549080552
10,25,10.439367330503725,24.958181836885785,-0.4393673305037247,0.04181816311421471
10,25,10.412711181783733,24.940954865585464,-0.4127111817837328,0.05904513441453574
10,25,10.442053915135494,24.937835959870675,-0.4420539151354941,0.06216404012932486
10,25,10.415484458601592,24.917496997724893,-0.41548445860159156,0.0825030022751072
10,25,10.40819491578013,24.909338265170916,-0.4081949157801308,0.09066173482908368
10,25,10.42688661281365,24.80733413783316,-0.42688661281365015,0.1926658621668409
10,25,10.47527332246704,24.99978512603377,-0.47527332246703935,0.000214873966228879
10,25,10.452313119440788,25.043582523093487,-0.4523131194407881,-0.043582523093487424
10,25,10.41755086699695,24.86499013344872,-0.4175508669969492,0.1350098665512789
10,25,10.465108446226788,25.04376494080617,-0.4651084462267878,-0.043764940806170216
10,25,10.447109053653426,24.93417611681628,-0.4471090536534259,0.06582388318372168
